RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,radio,competencia,costo_edicion,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
800,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,16,CLOSED_LOOP,9,91,286,19,118,70,70,3,0,0.0,1.0,90.0,0.0,90.0
813,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,0.9,5,16,GOVERNED,5,351,36,1,17,18,18,7,0,0.0,1.2222222222222223,50.0,0.0,50.0
817,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,17,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
811,16,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,16,GOVERNED,5,328,59,6,19,21,19,5,0,0.09523809523809523,1.1578947368421053,50.0,0.0,50.0
820,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,17,OPEN_LOOP,11,394,0,0,0,7,7,6,0,0.0,2.142857142857143,110.0,0.0,110.0
822,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,0.9,5,17,OPEN_LOOP,7,398,0,0,0,2,2,2,0,0.0,1.5,70.0,0.0,70.0
812,16,400.0,15,8,3,0.15,400,GOVERNED,0.25,,0.9,5,16,GOVERNED,9,91,286,19,118,70,70,3,0,0.0,1.0,90.0,0.0,90.0
809,16,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,16,GOVERNED,18,264,116,17,12,28,28,3,0,0.0,1.0,180.0,0.0,180.0
819,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,0.9,5,17,OPEN_LOOP,8,399,0,0,0,1,1,1,0,0.0,1.0,80.0,0.0,80.0
823,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,3.0,0.9,5,17,OPEN_LOOP,17,387,0,0,0,14,13,13,0,0.0714285714285714,1.0769230769230769,170.0,0.0,170.0
818,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,,0.9,5,17,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
814,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,3.0,0.9,5,16,GOVERNED,0,28,354,16,269,93,92,2,0,0.010752688172043001,1.0326086956521738,0.0,0.0,0.0
821,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,,0.9,5,17,OPEN_LOOP,27,383,0,0,0,21,21,17,0,0.0,1.0,270.0,0.0,270.0
825,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,0.9,5,17,OPEN_LOOP,7,396,0,0,0,4,4,4,0,0.0,1.0,70.0,0.0,70.0
828,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,0.9,5,17,COLD_RESTART,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
829,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,3.0,0.9,5,17,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
831,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,0.9,5,17,COLD_RESTART,8,394,5,1,0,1,1,0,0,0.0,1.0,80.0,0.0,80.0
834,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,0.9,5,17,COLD_RESTART,7,365,29,4,3,9,9,2,0,0.0,2.4444444444444446,70.0,0.0,70.0
803,16,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,,0.9,5,16,CLOSED_LOOP,0,9,385,5,324,97,97,0,0,0.0,1.0,0.0,0.0,0.0
832,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,3.0,0.9,5,17,COLD_RESTART,8,336,54,9,8,13,13,0,1,0.0,2.1538461538461537,80.0,0.0,80.0
824,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,,0.9,5,17,OPEN_LOOP,24,372,0,0,0,47,47,28,0,0.0,1.0,240.0,0.0,240.0
837,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,0.9,5,17,COLD_RESTART,5,368,26,2,7,8,7,2,0,0.125,1.0,50.0,0.0,50.0
826,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,3.0,0.9,5,17,OPEN_LOOP,16,368,0,0,0,42,42,32,0,0.0,1.6904761904761905,160.0,0.0,160.0
840,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,0.9,5,17,CLOSED_LOOP,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
830,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,,0.9,5,17,COLD_RESTART,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
835,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,3.0,0.9,5,17,COLD_RESTART,4,267,109,15,24,32,32,9,7,0.0,1.375,40.0,0.0,40.0
815,16,400.0,15,8,3,0.15,400,GOVERNED,0.5,,0.9,5,16,GOVERNED,0,9,385,5,324,97,97,0,0,0.0,1.0,0.0,0.0,0.0
833,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,,0.9,5,17,COLD_RESTART,16,287,91,15,10,20,20,6,9,0.0,1.0,160.0,0.0,160.0
827,17,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,,0.9,5,17,OPEN_LOOP,24,356,0,0,0,69,69,44,0,0.0,1.0,240.0,0.0,240.0
841,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,3.0,0.9,5,17,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
846,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,0.9,5,17,CLOSED_LOOP,7,365,29,4,3,9,9,2,0,0.0,2.4444444444444446,70.0,0.0,70.0
844,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3.0,0.9,5,17,CLOSED_LOOP,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
843,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,0.9,5,17,CLOSED_LOOP,8,394,5,1,0,1,1,0,0,0.0,1.0,80.0,0.0,80.0
842,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,,0.9,5,17,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
847,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3.0,0.9,5,17,CLOSED_LOOP,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
838,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,3.0,0.9,5,17,COLD_RESTART,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
849,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,0.9,5,17,CLOSED_LOOP,5,368,26,2,7,8,7,2,0,0.125,1.0,50.0,0.0,50.0
836,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,,0.9,5,17,COLD_RESTART,0,56,312,20,121,78,77,11,10,0.012820512820512775,1.0,0.0,0.0,0.0
852,17,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,0.9,5,17,GOVERNED,12,400,0,0,0,0,0,0,0,0.0,0.0,120.0,0.0,120.0
855,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,0.9,5,17,GOVERNED,8,394,5,1,0,1,1,0,0,0.0,1.0,80.0,0.0,80.0
845,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,,0.9,5,17,CLOSED_LOOP,18,238,140,19,18,31,31,3,0,0.0,1.0,180.0,0.0,180.0
853,17,400.0,15,8,3,0.15,400,GOVERNED,0.0,3.0,0.9,5,17,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
858,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,0.9,5,17,GOVERNED,7,365,29,4,3,9,9,2,0,0.0,2.4444444444444446,70.0,0.0,70.0
856,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,3.0,0.9,5,17,GOVERNED,8,362,33,5,6,8,7,0,0,0.125,2.4285714285714284,80.0,0.0,80.0
848,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,17,CLOSED_LOOP,9,137,237,23,93,59,59,2,0,0.0,1.0,90.0,0.0,90.0
861,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,0.9,5,17,GOVERNED,5,368,26,2,7,8,7,2,0,0.125,1.0,50.0,0.0,50.0
859,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,17,GOVERNED,7,279,98,11,27,32,32,8,0,0.0,1.40625,70.0,0.0,70.0
854,17,400.0,15,8,3,0.15,400,GOVERNED,0.0,,0.9,5,17,GOVERNED,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
864,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,0.9,5,18,OPEN_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
850,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3.0,0.9,5,17,CLOSED_LOOP,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
862,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,3.0,0.9,5,17,GOVERNED,0,115,259,10,185,78,77,10,0,0.012820512820512775,1.051948051948052,0.0,0.0,0.0
866,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,,0.9,5,18,OPEN_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
865,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,18,OPEN_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
870,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,0.9,5,18,OPEN_LOOP,5,394,0,0,0,6,6,6,0,0.0,2.0,50.0,0.0,50.0
868,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,18,OPEN_LOOP,6,397,0,0,0,4,4,3,0,0.0,1.5,60.0,0.0,60.0
839,17,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,,0.9,5,17,COLD_RESTART,0,2,393,4,302,102,101,0,0,0.009803921568627416,1.0,0.0,0.0,0.0
860,17,400.0,15,8,3,0.15,400,GOVERNED,0.25,,0.9,5,17,GOVERNED,9,137,237,23,93,59,59,2,0,0.0,1.0,90.0,0.0,90.0
871,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,3.0,0.9,5,18,OPEN_LOOP,7,394,0,0,0,6,6,6,0,0.0,1.8333333333333333,70.0,0.0,70.0
857,17,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,17,GOVERNED,18,238,140,19,18,31,31,3,0,0.0,1.0,180.0,0.0,180.0
867,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,0.9,5,18,OPEN_LOOP,6,398,0,0,0,2,2,2,0,0.0,1.0,60.0,0.0,60.0
876,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,0.9,5,18,COLD_RESTART,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
869,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,,0.9,5,18,OPEN_LOOP,24,383,0,0,0,19,19,17,0,0.0,1.0,240.0,0.0,240.0
874,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,3.0,0.9,5,18,OPEN_LOOP,13,364,0,0,0,43,43,36,0,0.0,1.5116279069767442,130.0,0.0,130.0
877,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,3.0,0.9,5,18,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
872,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,,0.9,5,18,OPEN_LOOP,24,371,0,0,0,45,45,29,0,0.0,1.0,240.0,0.0,240.0
880,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,3.0,0.9,5,18,COLD_RESTART,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
879,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,0.9,5,18,COLD_RESTART,5,396,1,0,1,2,2,2,0,0.0,2.0,50.0,0.0,50.0
873,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,0.9,5,18,OPEN_LOOP,8,395,0,0,0,5,5,5,0,0.0,1.0,80.0,0.0,80.0
883,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,3.0,0.9,5,18,COLD_RESTART,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
875,18,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,,0.9,5,18,OPEN_LOOP,18,355,0,0,0,76,76,45,0,0.0,1.0,180.0,0.0,180.0
882,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,0.9,5,18,COLD_RESTART,2,366,22,2,7,13,13,7,0,0.0,1.8461538461538463,20.0,0.0,20.0
878,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,,0.9,5,18,COLD_RESTART,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
888,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,0.9,5,18,CLOSED_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
863,17,400.0,15,8,3,0.15,400,GOVERNED,0.5,,0.9,5,17,GOVERNED,0,2,393,4,302,102,101,0,0,0.009803921568627416,1.0,0.0,0.0,0.0
881,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,,0.9,5,18,COLD_RESTART,10,253,125,16,21,28,28,6,14,0.0,1.0,100.0,0.0,100.0
886,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,3.0,0.9,5,18,COLD_RESTART,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
889,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,3.0,0.9,5,18,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
851,17,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,,0.9,5,17,CLOSED_LOOP,0,2,393,4,302,102,101,0,0,0.009803921568627416,1.0,0.0,0.0,0.0
891,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,0.9,5,18,CLOSED_LOOP,5,396,1,0,1,2,2,2,0,0.0,2.0,50.0,0.0,50.0
885,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,0.9,5,18,COLD_RESTART,6,375,14,0,8,11,11,7,0,0.0,2.1818181818181817,60.0,0.0,60.0
892,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3.0,0.9,5,18,CLOSED_LOOP,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
890,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,,0.9,5,18,CLOSED_LOOP,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
895,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3.0,0.9,5,18,CLOSED_LOOP,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
897,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,0.9,5,18,CLOSED_LOOP,6,375,14,0,8,11,11,7,0,0.0,2.1818181818181817,60.0,0.0,60.0
894,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,0.9,5,18,CLOSED_LOOP,2,366,22,2,7,13,13,7,0,0.0,1.8461538461538463,20.0,0.0,20.0
884,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,,0.9,5,18,COLD_RESTART,3,100,270,24,112,69,68,5,10,0.01449275362318836,1.0,30.0,0.0,30.0
898,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3.0,0.9,5,18,CLOSED_LOOP,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
893,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,,0.9,5,18,CLOSED_LOOP,15,238,137,23,17,29,29,2,0,0.0,1.0,150.0,0.0,150.0
900,18,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,0.9,5,18,GOVERNED,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
903,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,0.9,5,18,GOVERNED,5,396,1,0,1,2,2,2,0,0.0,2.0,50.0,0.0,50.0
901,18,400.0,15,8,3,0.15,400,GOVERNED,0.0,3.0,0.9,5,18,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
906,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,0.9,5,18,GOVERNED,2,366,22,2,7,13,13,7,0,0.0,1.8461538461538463,20.0,0.0,20.0
907,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,18,GOVERNED,4,340,50,4,12,16,16,4,0,0.0,1.625,40.0,0.0,40.0
909,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,0.9,5,18,GOVERNED,6,375,14,0,8,11,11,7,0,0.0,2.1818181818181817,60.0,0.0,60.0
896,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,,0.9,5,18,CLOSED_LOOP,6,109,266,22,92,68,67,2,0,0.014705882352941124,1.0,60.0,0.0,60.0
904,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,3.0,0.9,5,18,GOVERNED,8,373,22,4,2,5,5,1,0,0.0,2.0,80.0,0.0,80.0
912,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,0.9,5,19,OPEN_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
902,18,400.0,15,8,3,0.15,400,GOVERNED,0.0,,0.9,5,18,GOVERNED,27,400,0,0,0,0,0,0,0,0.0,0.0,270.0,0.0,270.0
910,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,3.0,0.9,5,18,GOVERNED,2,215,161,5,90,51,50,11,0,0.019607843137254943,1.18,20.0,0.0,20.0
913,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,3.0,0.9,5,19,OPEN_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
918,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,0.9,5,19,OPEN_LOOP,7,400,0,0,0,1,0,0,0,1.0,0.0,70.0,0.0,70.0
905,18,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,18,GOVERNED,15,238,137,23,17,29,29,2,0,0.0,1.0,150.0,0.0,150.0
917,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,,0.9,5,19,OPEN_LOOP,27,385,0,0,0,12,12,15,0,0.0,1.0,270.0,0.0,270.0
887,18,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,,0.9,5,18,COLD_RESTART,0,8,385,5,334,102,101,1,1,0.009803921568627416,1.0,0.0,0.0,0.0
919,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,3.0,0.9,5,19,OPEN_LOOP,21,368,0,0,0,37,37,32,0,0.0,3.3783783783783785,210.0,0.0,210.0
921,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,0.9,5,19,OPEN_LOOP,9,387,0,0,0,16,13,13,0,0.1875,2.923076923076923,90.0,0.0,90.0
915,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,0.9,5,19,OPEN_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
916,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,3.0,0.9,5,19,OPEN_LOOP,10,395,0,0,0,4,4,5,0,0.0,1.5,100.0,0.0,100.0
922,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,3.0,0.9,5,19,OPEN_LOOP,16,372,0,0,0,39,38,28,0,0.02564102564102566,1.2105263157894737,160.0,0.0,160.0
914,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,,0.9,5,19,OPEN_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
899,18,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,,0.9,5,18,CLOSED_LOOP,0,11,383,4,273,103,102,1,0,0.009708737864077666,1.0,0.0,0.0,0.0
908,18,400.0,15,8,3,0.15,400,GOVERNED,0.25,,0.9,5,18,GOVERNED,6,109,266,22,92,68,67,2,0,0.014705882352941124,1.0,60.0,0.0,60.0
927,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,0.9,5,19,COLD_RESTART,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
924,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,0.9,5,19,COLD_RESTART,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
920,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,,0.9,5,19,OPEN_LOOP,27,369,0,0,0,48,48,31,0,0.0,1.0,270.0,0.0,270.0
925,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,3.0,0.9,5,19,COLD_RESTART,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
930,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,0.9,5,19,COLD_RESTART,7,400,0,0,0,1,0,0,0,1.0,0.0,70.0,0.0,70.0
923,19,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,,0.9,5,19,OPEN_LOOP,24,348,0,0,0,74,74,52,0,0.0,1.0,240.0,0.0,240.0
928,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,3.0,0.9,5,19,COLD_RESTART,12,277,105,16,13,23,23,2,5,0.0,2.1739130434782608,120.0,0.0,120.0
926,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,,0.9,5,19,COLD_RESTART,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
929,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,,0.9,5,19,COLD_RESTART,14,237,136,19,20,32,32,8,10,0.0,1.0,140.0,0.0,140.0
933,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,0.9,5,19,COLD_RESTART,5,336,47,5,16,17,16,7,0,0.05882352941176472,2.25,50.0,0.0,50.0
937,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,3.0,0.9,5,19,CLOSED_LOOP,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
936,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,0.9,5,19,CLOSED_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
942,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,0.9,5,19,CLOSED_LOOP,7,400,0,0,0,1,0,0,0,1.0,0.0,70.0,0.0,70.0
940,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,3.0,0.9,5,19,CLOSED_LOOP,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
931,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,3.0,0.9,5,19,COLD_RESTART,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
911,18,400.0,15,8,3,0.15,400,GOVERNED,0.5,,0.9,5,18,GOVERNED,0,11,383,4,273,103,102,1,0,0.009708737864077666,1.0,0.0,0.0,0.0
941,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,,0.9,5,19,CLOSED_LOOP,21,269,109,17,14,24,24,5,0,0.0,1.0,210.0,0.0,210.0
932,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,,0.9,5,19,COLD_RESTART,0,59,312,24,136,75,74,4,10,0.013333333333333308,1.0,0.0,0.0,0.0
943,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,3.0,0.9,5,19,CLOSED_LOOP,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
945,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,0.9,5,19,CLOSED_LOOP,5,336,47,5,16,17,16,7,0,0.05882352941176472,2.25,50.0,0.0,50.0
939,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,0.9,5,19,CLOSED_LOOP,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
948,19,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,0.9,5,19,GOVERNED,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
938,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,,0.9,5,19,CLOSED_LOOP,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
934,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,3.0,0.9,5,19,COLD_RESTART,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
952,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,3.0,0.9,5,19,GOVERNED,10,348,42,8,3,10,10,2,0,0.0,2.4,100.0,0.0,100.0
951,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,0.9,5,19,GOVERNED,5,400,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,50.0
950,19,400.0,15,8,3,0.15,400,GOVERNED,0.0,,0.9,5,19,GOVERNED,30,400,0,0,0,0,0,0,0,0.0,0.0,300.0,0.0,300.0
946,19,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,3.0,0.9,5,19,CLOSED_LOOP,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
953,19,400.0,15,8,3,0.15,400,GOVERNED,0.1,,0.9,5,19,GOVERNED,21,269,109,17,14,24,24,5,0,0.0,1.0,210.0,0.0,210.0
957,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,0.9,5,19,GOVERNED,5,336,47,5,16,17,16,7,0,0.05882352941176472,2.25,50.0,0.0,50.0
949,19,400.0,15,8,3,0.15,400,GOVERNED,0.0,3.0,0.9,5,19,GOVERNED,11,400,0,0,0,0,0,0,0,0.0,0.0,110.0,0.0,110.0
960,20,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,0.9,5,20,OPEN_LOOP,8,400,0,0,0,0,0,0,0,0.0,0.0,80.0,0.0,80.0
935,19,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,,0.9,5,19,COLD_RESTART,0,4,392,3,370,104,104,0,0,0.0,1.0,0.0,0.0,0.0
955,19,400.0,15,8,3,0.15,400,GOVERNED,0.25,3.0,0.9,5,19,GOVERNED,4,305,85,5,38,28,27,3,0,0.0357142857142857,1.2962962962962963,40.0,0.0,40.0
958,19,400.0,15,8,3,0.15,400,GOVERNED,0.5,3.0,0.9,5,19,GOVERNED,0,143,233,14,163,62,62,6,0,0.0,1.1129032258064515,0.0,0.0,0.0
